               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  82,            0.022272,            0.049277,                   0,              0.9611,             0.94575,             0.97282,              0.7871,             0.02067,            0.031225,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.022771,            0.046105,                   0,             0.96405,             0.94428,             0.97804,             0.78307,            0.020869,            0.030322,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.024568,            0.048492,                   0,             0.95506,             0.95015,             0.97615,             0.78201,            0.020018,            0.030408,                   0,            0.007261,            0.007261,            0.007261
                  85,            0.022686,            0.045275,                   0,             0.97349,             0.94721,             0.97757,             0.79273,            0.019659,            0.029855,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.024281,            0.050396,                   0,             0.97054,             0.95161,             0.97517,             0.79482,            0.020105,            0.030655,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.023179,            0.048862,                   0,             0.97412,             0.93827,             0.97573,             0.79082,            0.019379,            0.030233,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.022331,            0.051666,                   0,             0.96554,             0.94487,             0.97687,             0.79053,            0.019834,            0.031267,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.022814,            0.049825,                   0,             0.96364,             0.94135,              0.9749,             0.76489,             0.02139,            0.031425,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.023522,            0.049249,                   0,             0.95843,             0.94655,             0.97478,             0.77446,            0.021211,            0.031001,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.022125,            0.045104,                   0,             0.97419,             0.94069,             0.97746,             0.79225,            0.020276,            0.031017,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.023829,            0.047752,                   0,             0.97128,             0.94224,             0.97777,             0.79729,            0.019379,            0.030521,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.022505,            0.046874,                   0,             0.97286,             0.94135,             0.97447,             0.78327,            0.020158,            0.031628,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.022601,            0.045057,                   0,             0.96909,             0.95455,             0.97836,             0.78788,            0.020024,            0.030663,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.020489,            0.045425,                   0,             0.97162,             0.95455,             0.97747,             0.79413,            0.018725,             0.02953,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.022541,            0.043398,                   0,             0.97025,             0.95631,             0.97898,             0.79352,            0.019127,            0.029148,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.022816,            0.045649,                   0,             0.95883,             0.95611,             0.98017,             0.79508,            0.019485,            0.029156,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.022452,            0.048978,                   0,             0.96767,             0.95015,             0.97949,             0.79409,            0.019848,            0.029999,                   0,            0.006799,            0.006799,            0.006799
                  99,             0.02156,             0.04283,                   0,             0.94725,             0.95894,             0.97645,             0.79155,            0.020034,            0.030947,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.019818,            0.045475,                   0,             0.96266,              0.9451,             0.97549,             0.79347,            0.019181,            0.030078,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.020392,            0.045828,                   0,             0.96414,             0.94606,             0.97787,              0.8021,            0.018815,            0.030459,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.021204,            0.047322,                   0,             0.96732,             0.92375,             0.96975,             0.78979,            0.020824,            0.033343,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.022659,             0.04828,                   0,              0.9714,             0.94614,              0.9841,             0.79314,            0.019457,            0.029476,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.023213,            0.047994,                   0,              0.9644,             0.95345,             0.98066,             0.79787,            0.019166,            0.028913,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.023299,            0.047575,                   0,             0.96463,             0.94868,             0.97895,             0.78537,            0.019753,            0.029741,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.021883,            0.048331,                   0,              0.9677,             0.94282,             0.97563,              0.7638,            0.021193,             0.03057,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.022433,            0.045922,                   0,             0.97157,             0.95203,             0.97866,             0.79398,            0.018887,            0.029219,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.022976,            0.048746,                   0,             0.97436,             0.94711,             0.97531,             0.79743,            0.018942,            0.029624,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.021907,            0.043984,                   0,             0.97184,             0.95455,             0.97947,             0.79852,            0.019223,             0.02914,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.020675,            0.042229,                   0,              0.9661,             0.96118,             0.97987,              0.7995,            0.018762,            0.028659,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.021385,            0.046484,                   0,             0.97167,             0.95558,             0.98096,             0.78578,            0.019602,            0.029122,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.022362,            0.044352,                   0,             0.96567,             0.95455,             0.98106,             0.79632,            0.020177,             0.03007,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.021742,            0.041823,                   0,              0.9729,              0.9475,             0.98047,             0.77844,            0.020592,            0.030206,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.020039,            0.043624,                   0,             0.96761,             0.94868,             0.98065,             0.79034,            0.020379,            0.029793,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.021572,             0.04569,                   0,             0.97746,             0.95386,             0.98116,             0.79223,            0.019705,            0.030141,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.023724,            0.050026,                   0,             0.96721,             0.95748,             0.97978,             0.78132,            0.020401,            0.030347,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.022583,            0.046665,                   0,             0.96987,             0.95748,             0.97575,             0.78763,             0.01937,            0.030198,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.020997,             0.04707,                   0,             0.97066,             0.95748,             0.97556,             0.80369,            0.018882,            0.029699,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.021862,            0.046945,                   0,             0.96882,             0.94868,             0.97719,             0.78867,            0.019054,            0.029612,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.020761,            0.041981,                   0,             0.97125,             0.94721,              0.9791,             0.78278,            0.020274,            0.029919,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.021571,            0.045044,                   0,             0.95887,             0.96041,             0.98352,             0.79247,            0.018878,            0.028808,                   0,             0.00604,             0.00604,             0.00604
                 122,             0.01933,            0.038442,                   0,             0.96909,             0.96541,             0.98128,             0.79364,            0.019478,            0.029783,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.020744,            0.043091,                   0,             0.96986,             0.94428,             0.97676,             0.80399,            0.018776,            0.029966,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.020854,            0.043409,                   0,             0.95086,             0.96458,             0.97653,             0.79717,            0.018867,            0.029709,                   0,            0.005941,            0.005941,            0.005941
